gbifid	datasetkey	species	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	day	month	year	basisofrecord	institutioncode	issue
208203777	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.1833	35.849998	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203778	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.166698	35.916698	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203779	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32	35.666698	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203780	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.943298	36.6856	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203781	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.652199	36.771702	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203783	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.516701	36.700001	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203784	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.57	36.584702	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203785	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	33.772499	36.145	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203786	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	33.6236	36.113098	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203787	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	38.3167	39.799999	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203788	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.766701	43.283298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203789	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.766701	43.283298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203790	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	40.766701	43.283298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203794	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.366699	35.849998	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203795	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.366699	35.799999	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203796	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.366699	35.799999	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203797	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.299999	35.700001	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203798	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.450001	35.833302	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203799	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.383301	35.6833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203800	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.283298	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203801	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.516701	35.8167	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203802	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.099998	35.733299	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203803	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.049999	35.733299	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203804	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4333	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203805	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.383301	35.766701	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203807	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	34.983299	36.658298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203808	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	33.8167	36.4431	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203809	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.8167	36.715	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203813	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.099998	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203814	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.4333	35.75	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203815	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.383301	35.766701	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203816	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.366699	35.799999	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203817	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	32.383301	35.6833	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203821	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	TR	38.099998	38.516701	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203828	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.490601	36.616901	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203830	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.490299	36.676399	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203832	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.490299	36.676399	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203834	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.509399	36.8083	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203836	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.5583	36.857201	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203838	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.665001	36.837799	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203840	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.716702	36.666698	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203842	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.75	36.6889	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203844	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.783298	36.787498	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203846	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.769402	36.783298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203848	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.769402	36.783298	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203850	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.730598	36.780602	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203852	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.616699	36.780602	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203854	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.616699	36.780602	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203856	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.423599	36.6222	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203858	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.463902	36.6903	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203860	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.7864	36.660599	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203862	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.807499	36.701698	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208203865	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	SY	32.665001	36.837799	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208204774	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228988	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228989	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228990	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228991	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228992	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228993	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228994	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228995	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228996	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228997	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208228998	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
208229011	96867b98-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell.	JO	31.7833	35.900002	NA	NA	NA	NA	NA	NA	NA	UNKNOWN	ITA303	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID"
